Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6290;P6290s1;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Mes;Ft;Dpto;Fex_c_2011;Area
3839079;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;44;84,0831955326446;44
3839079;1;2;1;50;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;10;1;44;84,0831955326446;44
3839080;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;44;40,2141053391065;44
3839080;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;9; ; ; ; ; ; ;10;1;44;40,2141053391065;44
3839080;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;44;40,2141053391065;44
3839081;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;44;132,856116153347;44
3839081;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;44;132,856116153347;44
3839081;1;3;1;50;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;44;132,856116153347;44
3839082;1;1;1;50;1; ; ;2;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;10;1;44;50,1260261310456;44
3839082;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;44;50,1260261310456;44
3839082;1;3;1;50;1; ; ;3;4; ;2;2;2;2;1;5; ;2; ;2; ; ;10;1;44;50,1260261310456;44
3839082;1;4;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;44;50,1260261310456;44
3839083;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;44;84,2349303899602;44
3839083;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;44;84,2349303899602;44
3839084;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;44;74,3889582114552;44
3839084;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;44;74,3889582114552;44
3839085;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;559,739470096691;76
3839085;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;559,739470096691;76
3839086;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;628,036902973415;76
3839086;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;628,036902973415;76
3839086;1;4;1;50;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;628,036902973415;76
3839087;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;763,499144727854;76
3839088;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;1;76;936,855861152568;76
3839088;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;936,855861152568;76
3839089;1;1;1;50;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;10;1;76;1222,65864720288;76
3839089;1;2;1;50;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;10;1;76;1222,65864720288;76
3839090;1;1;1;50;1; ; ;1;6;INCAPACITADO;2;1; ; ; ; ; ; ; ; ; ; ;10;1;76;837,250594461762;76
3839090;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;837,250594461762;76
3839090;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;837,250594461762;76
3839091;1;1;1;50;1; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;772,861694056418;76
3839092;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;840,558837828811;76
3839092;1;2;1;50;1; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;840,558837828811;76
3839092;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;840,558837828811;76
3839092;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;840,558837828811;76
3839092;1;6;1;50;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;840,558837828811;76
3839093;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;772,861694056418;76
3839094;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;640,803172087508;76
3839094;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;640,803172087508;76
3839094;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;640,803172087508;76
3839095;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;871,057272453738;76
3839096;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;737,004718992785;76
3839096;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;737,004718992785;76
3839097;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1172,91704906374;76
3839097;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1172,91704906374;76
3839098;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;971,303147922715;76
3839098;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;971,303147922715;76
3839099;1;1;1;50;1; ; ;1;6;DESCANSAR;2;2;2;2;1;7; ;2; ;1;2;1;10;1;76;569,102019425256;76
3839099;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;569,102019425256;76
3839100;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1233,26162090539;76
3839100;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1233,26162090539;76
3839101;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;776,169937423468;76
3839101;1;2;1;50;1; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;776,169937423468;76
3839101;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;776,169937423468;76
3839102;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;847,87109008572;76
3839102;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;847,87109008572;76
3839102;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;847,87109008572;76
3839102;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;847,87109008572;76
3839103;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;827,888045133197;76
3839103;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;827,888045133197;76
3839103;1;4;1;50;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;827,888045133197;76
3839104;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1141,77800566064;76
3839104;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;8; ;2; ;2; ; ;10;1;76;1141,77800566064;76
3839104;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1141,77800566064;76
3839104;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;1141,77800566064;76
3839105;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;8; ;1;2; ; ; ;10;1;76;569,102019425256;76
3839105;1;2;1;50;1; ; ;2;6;VER TELEVISION;2;2;2;2;1;11; ; ; ; ; ; ;10;1;76;569,102019425256;76
3839106;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;76;763,499144727854;76
3839107;1;1;1;50;1; ; ;1;6;PREDICAR LA PALABRA;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;970,567062726065;76
3839107;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;970,567062726065;76
3839108;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;965,84913106553;76
3839109;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1174,32673735723;76
3839111;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1416,29163240052;76
3839111;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1416,29163240052;76
3839111;1;3;1;50;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1416,29163240052;76
3839111;1;4;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;1416,29163240052;76
3839111;1;6;1;50;1; ; ;6;6;VER TELEVISION;2;2;2;2;1;3; ;1;1; ;1;1;10;1;76;1416,29163240052;76
3839113;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1364,83816081436;76
3839113;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1364,83816081436;76
3839113;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;1364,83816081436;76
3839113;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1364,83816081436;76
3839113;1;5;1;50;1;2; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;76;1364,83816081436;76
3839114;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;916,198973673424;76
3839115;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;682,922423310308;76
3839115;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;682,922423310308;76
3839116;1;1;1;50;1; ; ;1;3; ;2;2;2;2;1;9; ; ; ; ; ; ;10;1;76;763,499144727854;76
3839117;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1237,79147262396;76
3839117;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1237,79147262396;76
3839117;1;3;1;50;1; ; ;2;3; ;2;2;2;2;1;8; ;2; ;2; ; ;10;1;76;1237,79147262396;76
3839117;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;76;1237,79147262396;76
3839118;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;822,229848168458;76
3839119;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;825,792571794511;76
3839119;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;825,792571794511;76
3839119;1;3;1;50;1; ; ;3;4; ;2;2;2;2;1;13;LOS HIJOS NO LA DEJAN TRABAJAR; ; ; ; ; ;10;1;76;825,792571794511;76
3839120;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;569,102019425256;76
3839120;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;569,102019425256;76
3839121;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1172,91704906374;76
3839121;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;1172,91704906374;76
3839122;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;76;873,075216043794;76
3839123;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;367,083706191356;68
3839123;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;367,083706191356;68
3839123;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;367,083706191356;68
3839123;1;5;1;50;1; ; ;5;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;1;68;367,083706191356;68
3839124;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;392,348533295191;68
3839124;1;2;1;50;1; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;392,348533295191;68
3839125;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;505,574837646412;68
3839125;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;505,574837646412;68
3839126;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;461,151767655282;68
3839126;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;461,151767655282;68
3839126;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;461,151767655282;68
3839127;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;464,736960853057;68
3839127;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;464,736960853057;68
3839128;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;463,389561718095;68
3839128;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;463,389561718095;68
3839128;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;463,389561718095;68
3839129;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;455,103350046068;68
3839129;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;455,103350046068;68
3839129;1;4;1;50;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;455,103350046068;68
3839130;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;437,989343670209;68
3839130;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;437,989343670209;68
3839130;1;5;1;50;1; ; ;5;4; ;2;1; ; ; ; ; ; ; ; ; ; ;10;1;68;437,989343670209;68
3839131;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;505,574837646412;68
3839131;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;505,574837646412;68
3839132;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;473,895010882619;68
3839133;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;508,663790042369;68
3839134;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;392,678788620922;68
3839135;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;553,433578683624;68
3839135;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;553,433578683624;68
3839135;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;553,433578683624;68
3839136;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;393,695932430153;68
3839137;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;359,321307396437;68
3839137;1;3;1;50;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;359,321307396437;68
3839138;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;508,663790042369;68
3839139;1;1;1;50;1; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;314,173827953543;68
3839139;1;2;1;50;1; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;314,173827953543;68
3839139;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;314,173827953543;68
3839140;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;473,564755556889;68
3839140;1;2;1;50;1; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;68;473,564755556889;68
3839141;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;508,663790042369;68
3839142;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;554,157988135389;68
3839142;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;554,157988135389;68
3839142;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;554,157988135389;68
3839143;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;313,156684144312;68
3839143;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;313,156684144312;68
3839143;1;4;1;50;1; ; ;4;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;1;68;313,156684144312;68
3839144;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;1192,00532976176;68
3839144;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;1192,00532976176;68
3839144;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;1192,00532976176;68
3839145;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;472,547611747657;68
3839145;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;472,547611747657;68
3839146;1;1;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;68;443,64360715339;68
3839146;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;443,64360715339;68
3839147;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;472,547611747657;68
3839147;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;472,547611747657;68
3839148;1;1;1;50;1; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;360,338451205668;68
3839148;1;2;1;50;1; ; ;2;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;360,338451205668;68
3839149;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;379,888109917677;68
3839149;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;1;68;379,888109917677;68
3839149;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;379,888109917677;68
3839149;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;379,888109917677;68
3839149;1;5;1;50;1; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;379,888109917677;68
3839150;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;68;396,131584766303;68
3839150;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;68;396,131584766303;68
3839150;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;396,131584766303;68
3839150;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;68;396,131584766303;68
3839151;1;1;1;50;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;73;236,402307587673;73
3839151;1;2;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;236,402307587673;73
3839152;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;359,418637379272;73
3839152;1;2;1;50;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;73;359,418637379272;73
3839153;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;8; ;1;2; ; ; ;10;1;73;251,89412809158;73
3839153;1;2;1;50;1; ; ;2;6;ENFERMO;2;2;2;2;1;11; ; ; ; ; ; ;10;1;73;251,89412809158;73
3839154;1;1;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;374,42126478273;73
3839154;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;1;73;374,42126478273;73
3839155;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;453,825644113232;73
3839156;1;1;1;50;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;73;243,492034121362;73
3839156;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;73;243,492034121362;73
3839156;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;243,492034121362;73
3839157;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;472,027226547195;73
3839157;1;2;1;50;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;10;1;73;472,027226547195;73
3839158;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;374,935178905894;73
3839158;1;2;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;73;374,935178905894;73
3839158;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;73;374,935178905894;73
3839159;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;73;222,498082730726;73
3839159;1;2;1;50;1; ; ;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ;10;1;73;222,498082730726;73
3839159;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;222,498082730726;73
3839159;1;4;1;50;1; ; ;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ;10;1;73;222,498082730726;73
3839160;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;258,059878806888;73
3839160;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;258,059878806888;73
3839161;1;1;1;50;1; ; ;1;6;VIAJANDO POR RECESO ESCOLAR;2;1; ; ; ; ; ; ; ; ; ; ;10;1;73;295,625137612158;73
3839162;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;250,518999402543;73
3839162;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;250,518999402543;73
3839163;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;265,201264004976;73
3839164;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;261,298761491642;73
3839165;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;376,617112589621;73
3839165;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;73;376,617112589621;73
3839166;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;359,443358401987;73
3839166;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;73;359,443358401987;73
3839166;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;359,443358401987;73
3839167;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;245,173967805089;73
3839167;1;2;1;50;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;73;245,173967805089;73
3839168;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;225,10863137541;73
3839168;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;73;225,10863137541;73
3839169;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;73;225,10863137541;73
3839169;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;225,10863137541;73
3839170;1;1;1;50;1;3; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;10;1;73;279,011150825155;73
3839170;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;10;1;73;279,011150825155;73
3839171;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;354,907882706007;73
3839171;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;354,907882706007;73
3839171;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;10;1;73;354,907882706007;73
3839171;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;354,907882706007;73
3839172;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;279,011150825155;73
3839172;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;279,011150825155;73
3839173;1;1;1;50;1; ; ;1;6;ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;10;1;73;181,377621854832;73
3839173;1;2;1;50;1; ; ;2;6;ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;10;1;73;181,377621854832;73
3839173;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;181,377621854832;73
3839174;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;73;251,546827648871;73
3839174;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;10;1;73;251,546827648871;73
