DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6290,P6290S1,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,DPTO,fex_c_2011
644958,1,4,73,50,2,3,,2,2,2,2,,,2,,,,,,,,73,251.693.602.023.618
644959,1,1,73,50,1,1,,,,,,,,,,,,,,,,73,215.503.770.364.892
644959,1,2,73,50,2,1,,,,,,,,,,,,,,,,73,215.503.770.364.892
644960,1,1,73,50,1,1,,,,,,,,,,,,,,,,73,215.872.715.020.443
644960,1,2,73,50,2,3,,2,2,1,,,,,,,,,,,,73,215.872.715.020.443
644961,1,1,73,50,2,1,,,,,,,,,,,,,,,,73,177.520.902.285.189
644961,1,2,73,50,2,1,,,,,,,,,,,,,,,,73,177.520.902.285.189
644962,1,1,73,50,1,4,,2,2,2,2,,,2,,,,,,,,73,221.402.566.170.319
644963,1,1,73,50,1,1,,,,,,,,,,,,,,,,73,247.121.744.358.028
644963,1,2,73,50,2,1,,,,,,,,,,,,,,,,73,247.121.744.358.028
644963,1,3,73,50,2,3,,2,2,2,2,,,2,,,,,,,,73,247.121.744.358.028
644964,1,1,73,50,1,6,ENFERMA,2,2,2,2,,,2,,,,,,,,73,166.338.202.931.459
644964,1,2,73,50,2,1,,,,,,,,,,,,,,,,73,166.338.202.931.459
644964,1,3,73,50,2,3,,2,2,2,2,,,2,,,,,,,,73,166.338.202.931.459
644965,1,1,73,50,1,4,,2,2,2,2,,,2,,,,,,,,73,190.313.870.172.419
644965,1,2,73,50,2,1,,,,,,,,,,,,,,,,73,190.313.870.172.419
644966,1,1,73,50,2,1,,,,,,,,,,,,,,,,73,215.503.770.364.892
644966,1,2,73,50,2,3,,2,2,2,1,3,,,,,,,,,1,73,215.503.770.364.892
644967,1,1,73,50,1,1,,,,,,,,,,,,,,,,73,288.595.479.565.057
644967,1,2,73,50,2,4,,1,,,,,,,,,,,,,,73,288.595.479.565.057
644967,1,3,73,50,3,1,,,,,,,,,,,,,,,,73,288.595.479.565.057
644967,1,4,73,50,4,2,,2,2,2,1,1,,,,,,,,,1,73,288.595.479.565.057
644967,1,5,73,50,5,2,,1,,,,,,,,,,,,,,73,288.595.479.565.057
644968,1,1,73,50,1,6,CUIDANDO SU MADRE,2,2,2,2,,,2,,,,,,,,73,10.201.887.030.875
644968,1,2,73,50,1,5,,,,,,,,,,,,,,,,73,10.201.887.030.875
644968,1,3,73,50,3,1,,,,,,,,,,,,,,,,73,10.201.887.030.875
644968,1,4,73,50,2,3,,2,2,2,2,,,2,,,,,,,,73,10.201.887.030.875
644969,1,1,73,50,1,1,,,,,,,,,,,,,,,,73,134.782.528.420.447
644969,1,2,73,50,1,3,,2,2,2,2,,,2,,,,,,,,73,134.782.528.420.447
644969,1,3,73,50,1,3,,2,2,2,2,,,2,,,,,,,,73,134.782.528.420.447
644970,1,1,73,50,1,1,,,,,,,,,,,,,,,,73,265.085.663.037.525
644970,1,2,73,50,2,4,,2,2,1,,,,,,,,,,,,73,265.085.663.037.525
644970,1,3,73,50,1,3,,2,2,2,2,,,2,,,,,,,,73,265.085.663.037.525
644971,1,1,73,50,1,1,,,,,,,,,,,,,,,,73,258.427.440.765.736
644971,1,2,73,50,2,4,,2,2,2,2,,,1,11,,,,,,,73,258.427.440.765.736
644971,1,5,73,50,5,3,,2,2,2,1,1,,,,,,,,,1,73,258.427.440.765.736
644973,1,1,73,50,1,1,,,,,,,,,,,,,,,,73,215.872.715.020.443
644973,1,2,73,50,1,3,,2,2,2,2,,,2,,,,,,,,73,215.872.715.020.443
644974,1,1,73,50,1,4,,2,2,2,2,,,1,11,,,,,,,73,259.801.759.489.223
644974,1,2,73,50,2,2,,2,2,2,1,2,,,,,,,,,1,73,259.801.759.489.223
644974,1,3,73,50,1,3,,2,2,2,2,,,2,,,,,,,,73,259.801.759.489.223
644975,1,1,73,50,1,4,,2,2,2,2,,,2,,,,,,,,73,146.432.206.287.289
644975,1,2,73,50,2,4,,2,2,2,2,,,2,,,,,,,,73,146.432.206.287.289
644975,1,3,73,50,3,1,,,,,,,,,,,,,,,,73,146.432.206.287.289
644976,1,1,73,50,1,1,,,,,,,,,,,,,,,,73,190.264.977.027.494
644976,1,2,73,50,2,1,,,,,,,,,,,,,,,,73,190.264.977.027.494
644976,1,3,73,50,2,3,,2,2,2,2,,,2,,,,,,,,73,190.264.977.027.494
644978,1,1,73,50,1,4,,2,2,2,2,,,2,,,,,,,,73,109.481.435.600.925
644978,1,2,73,50,2,1,,,,,,,,,,,,,,,,73,109.481.435.600.925
644978,1,3,73,50,2,3,,2,2,2,2,,,2,,,,,,,,73,109.481.435.600.925
644981,1,1,73,50,1,4,,1,,,,,,,,,,,,,,73,185.260.115.095.243
644982,1,1,73,50,1,4,,1,,,,,,,,,,,,,,73,19.742.689.892.936
644982,1,2,73,50,2,1,,,,,,,,,,,,,,,,73,19.742.689.892.936
644983,1,1,73,50,1,4,,1,,,,,,,,,,,,,,73,177.520.902.285.189
644983,1,2,73,50,2,4,,2,2,2,2,,,2,,,,,,,,73,177.520.902.285.189
644984,1,1,73,50,1,4,,1,,,,,,,,,,,,,,73,197.292.143.954.835
644984,1,2,73,50,2,1,,,,,,,,,,,,,,,,73,197.292.143.954.835
644984,1,3,73,50,3,1,,,,,,,,,,,,,,,,73,197.292.143.954.835
644985,1,1,73,50,1,1,,,,,,,,,,,,,,,,73,18.461.212.882.364
644985,1,2,73,50,2,1,,,,,,,,,,,,,,,,73,18.461.212.882.364
644985,1,3,73,50,2,3,,2,2,2,2,,,2,,,,,,,,73,18.461.212.882.364
644986,1,1,76,50,1,6,DESCANSAR,2,2,2,2,,,2,,,,,,,,76,726.789.706.282.775
644986,1,2,76,50,1,1,,,,,,,,,,,,,,,,76,726.789.706.282.775
644987,1,1,76,50,1,4,,2,2,2,1,2,,,,,,,,,1,76,936.025.746.009.078
644987,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,936.025.746.009.078
644988,1,1,76,50,1,3,,2,2,2,1,1,,,,,,,,,1,76,773.279.662.732.385
644988,2,1,76,50,1,1,,,,,,,,,,,,,,,,76,773.279.662.732.385
644989,1,1,76,50,1,4,,2,2,2,2,,,2,,,,,,,,76,706.583.066.123.378
644989,2,1,76,50,1,6,DESCANSANDO,2,2,2,1,2,,,,,,,,,1,76,706.583.066.123.378
644990,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,769.857.778.732.642
644990,1,2,76,50,2,4,,2,2,2,2,,,1,9,,,,,,,76,769.857.778.732.642
644992,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,110.746.003.062.551
644992,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,110.746.003.062.551
644993,1,1,76,50,1,6,PASEO VACASIONES,2,2,2,2,,,2,,,,,,,,76,660.370.297.591.599
644993,1,2,76,50,2,4,,2,2,2,2,,,2,,,,,,,,76,660.370.297.591.599
644993,1,3,76,50,3,4,,2,2,2,2,,,1,10,,,,,,,76,660.370.297.591.599
644993,1,4,76,50,4,3,,2,2,2,2,,,1,12,,,,,,,76,660.370.297.591.599
644993,1,5,76,50,5,6,DESCANSAR,2,2,2,2,,,2,,,,,,,,76,660.370.297.591.599
644994,1,1,76,50,1,4,,2,2,2,2,,,2,,,,,,,,76,132.453.174.543.468
644994,1,2,76,50,2,4,,2,2,2,2,,,2,,,,,,,,76,132.453.174.543.468
644994,1,3,76,50,3,1,,,,,,,,,,,,,,,,76,132.453.174.543.468
644994,1,4,76,50,4,1,,,,,,,,,,,,,,,,76,132.453.174.543.468
644994,1,5,76,50,2,1,,,,,,,,,,,,,,,,76,132.453.174.543.468
644995,1,1,76,50,1,4,,2,2,2,2,,,2,,,,,,,,76,984.942.188.879.773
644995,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,984.942.188.879.773
644995,1,3,76,50,1,4,,2,2,2,2,,,2,,,,,,,,76,984.942.188.879.773
644995,1,4,76,50,4,6,ESTUVO ENFERMA,2,2,2,2,,,2,,,,,,,,76,984.942.188.879.773
644996,1,1,76,50,2,1,,,,,,,,,,,,,,,,76,894.272.867.022.776
644996,1,2,76,50,2,4,,2,1,,,,,,,,,,,,,76,894.272.867.022.776
644996,1,3,76,50,3,1,,,,,,,,,,,,,,,,76,894.272.867.022.776
644996,1,4,76,50,2,6,INCAPACITADA,2,1,,,,,,,,,,,,,76,894.272.867.022.776
644996,1,5,76,50,2,1,,,,,,,,,,,,,,,,76,894.272.867.022.776
644997,1,1,76,50,1,2,,1,,,,,,,,,,,,,,76,105.286.890.358.481
644997,1,2,76,50,2,2,,2,2,2,1,3,,,,,,,,,1,76,105.286.890.358.481
644997,1,3,76,50,3,2,,1,,,,,,,,,,,,,,76,105.286.890.358.481
644997,2,1,76,50,2,1,,,,,,,,,,,,,,,,76,105.286.890.358.481
644997,2,2,76,50,2,4,,1,,,,,,,,,,,,,,76,105.286.890.358.481
644997,2,5,76,50,5,1,,,,,,,,,,,,,,,,76,105.286.890.358.481
644997,3,1,76,50,1,1,,,,,,,,,,,,,,,,76,105.286.890.358.481
645000,1,1,76,50,1,4,,2,2,2,2,,,1,8,,1,2,,,,76,771.002.871.590.913
645000,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,771.002.871.590.913
645000,1,3,76,50,3,1,,,,,,,,,,,,,,,,76,771.002.871.590.913
645000,1,4,76,50,4,6,ENFERMO,2,2,2,2,,,1,11,,,,,,,76,771.002.871.590.913
645000,2,1,76,50,1,1,,,,,,,,,,,,,,,,76,771.002.871.590.913
645000,2,2,76,50,2,4,,2,2,2,2,,,1,5,,2,,1,8,1,76,771.002.871.590.913
645000,2,3,76,50,2,3,,2,2,2,2,,,2,,,,,,,,76,771.002.871.590.913
645001,1,1,76,50,3,6,TEJAR,2,2,2,2,,,2,,,,,,,,76,803.247.582.518.041
645001,1,2,76,50,2,4,,2,2,2,2,,,1,7,,1,2,,,,76,803.247.582.518.041
645001,1,3,76,50,3,1,,,,,,,,,,,,,,,,76,803.247.582.518.041
645002,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,723.115.684.547.603
645002,1,2,76,50,2,4,,2,2,2,2,,,2,,,,,,,,76,723.115.684.547.603
645003,1,1,76,50,1,5,,,,,,,,,,,,,,,,76,625.429.941.158.114
645003,1,2,76,50,2,4,,2,2,2,2,,,1,7,,2,,2,,,76,625.429.941.158.114
645003,1,3,76,50,2,1,,,,,,,,,,,,,,,,76,625.429.941.158.114
645003,1,4,76,50,4,2,,2,2,2,1,3,,,,,,,,,1,76,625.429.941.158.114
645003,1,5,76,50,2,1,,,,,,,,,,,,,,,,76,625.429.941.158.114
645004,1,1,76,50,1,4,,2,1,,,,,,,,,,,,,76,765.383.828.840.441
645004,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,765.383.828.840.441
645004,1,3,76,50,3,1,,,,,,,,,,,,,,,,76,765.383.828.840.441
645005,1,1,76,50,1,6,DORMIR,2,2,2,2,,,2,,,,,,,,76,492.471.094.439.887
645005,1,2,76,50,2,4,,2,2,2,2,,,2,,,,,,,,76,492.471.094.439.887
645005,1,3,76,50,3,1,,,,,,,,,,,,,,,,76,492.471.094.439.887
645005,1,4,76,50,3,3,,2,2,2,2,,,2,,,,,,,,76,492.471.094.439.887
645006,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,888.967.322.597.979
645006,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,888.967.322.597.979
645007,1,1,76,50,1,4,,2,2,2,2,,,2,,,,,,,,76,670.844.641.275.785
645008,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,796.396.312.146.696
645008,1,2,76,50,2,3,,2,2,2,1,3,,,,,,,,,1,76,796.396.312.146.696
645008,1,3,76,50,1,1,,,,,,,,,,,,,,,,76,796.396.312.146.696
645008,1,4,76,50,4,3,,2,2,2,1,4,,,,,,,,,1,76,796.396.312.146.696
645009,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,7.774.520.767.231
645009,1,2,76,50,2,4,,1,,,,,,,,,,,,,,76,7.774.520.767.231
645010,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,72.362.044.464.895
645010,1,2,76,50,1,3,,2,2,2,2,,,2,,,,,,,,76,72.362.044.464.895
645010,1,3,76,50,1,3,,2,2,2,2,,,2,,,,,,,,76,72.362.044.464.895
645011,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,972.411.137.830.371
645011,1,2,76,50,2,4,,2,2,2,1,2,,,,,,,,,1,76,972.411.137.830.371
645012,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,908.706.263.779.384
645012,1,2,76,50,2,4,,2,2,2,2,,,1,10,,,,,,,76,908.706.263.779.384
645012,2,1,76,50,1,1,,,,,,,,,,,,,,,,76,908.706.263.779.384
645012,2,2,76,50,2,4,,2,2,2,2,,,2,,,,,,,,76,908.706.263.779.384
645013,1,1,76,50,1,4,,2,2,2,1,1,,,,,,,,,1,76,682.723.414.647.814
645013,1,2,76,50,1,3,,2,2,2,2,,,2,,,,,,,,76,682.723.414.647.814
645015,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,856.980.305.914.676
645015,1,2,76,50,2,4,,1,,,,,,,,,,,,,,76,856.980.305.914.676
645015,1,4,76,50,4,1,,,,,,,,,,,,,,,,76,856.980.305.914.676
645016,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,812.780.784.877.231
645016,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,812.780.784.877.231
645016,1,3,76,50,2,3,,2,2,2,2,,,1,12,,,,,,,76,812.780.784.877.231
645017,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,86.194.530.991.595
645017,1,2,76,50,1,1,,,,,,,,,,,,,,,,76,86.194.530.991.595
645018,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,935.137.238.274.697
645018,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,935.137.238.274.697
645018,1,3,76,50,1,5,,,,,,,,,,,,,,,,76,935.137.238.274.697
645018,1,4,76,50,4,1,,,,,,,,,,,,,,,,76,935.137.238.274.697
645019,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,997.887.298.697.665
645019,1,2,76,50,2,4,,1,,,,,,,,,,,,,,76,997.887.298.697.665
645019,1,3,76,50,1,3,,2,2,2,2,,,2,,,,,,,,76,997.887.298.697.665
645019,2,1,76,50,1,1,,,,,,,,,,,,,,,,76,997.887.298.697.665
645019,2,2,76,50,2,6,INCAPACITADA,2,1,,,,,,,,,,,,,76,997.887.298.697.665
645019,3,1,76,50,1,1,,,,,,,,,,,,,,,,76,997.887.298.697.665
645019,3,2,76,50,1,1,,,,,,,,,,,,,,,,76,997.887.298.697.665
645020,1,1,76,50,1,4,,2,2,2,2,,,1,7,,1,2,,,,76,161.719.123.922.178
645020,1,2,76,50,1,3,,2,2,2,2,,,2,,,,,,,,76,161.719.123.922.178
645020,2,1,76,50,1,1,,,,,,,,,,,,,,,,76,161.719.123.922.178
645020,2,2,76,50,2,1,,,,,,,,,,,,,,,,76,161.719.123.922.178
645022,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,144.647.921.700.395
645022,1,2,76,50,1,3,,2,2,2,2,,,1,13,MAMA NO LA DEJA,,,,,,76,144.647.921.700.395
645023,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,604.754.900.013.897
645023,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,604.754.900.013.897
645023,1,3,76,50,3,4,,2,2,2,1,2,,,,,,,,,2,76,604.754.900.013.897
645023,1,4,76,50,2,3,,2,2,2,2,,,1,12,,,,,,,76,604.754.900.013.897
645024,1,1,76,50,1,4,,2,2,2,2,,,2,,,,,,,,76,798.718.217.257.583
645024,1,2,76,50,1,1,,,,,,,,,,,,,,,,76,798.718.217.257.583
645024,1,3,76,50,3,1,,,,,,,,,,,,,,,,76,798.718.217.257.583
645024,1,4,76,50,3,6,DURMIENDO,2,2,2,2,,,1,8,,2,,2,,,76,798.718.217.257.583
645024,1,5,76,50,3,3,,2,2,2,2,,,2,,,,,,,,76,798.718.217.257.583
645025,1,1,76,50,1,4,,2,2,2,2,,,1,11,,,,,,,76,826.649.962.031.055
645025,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,826.649.962.031.055
645026,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,818.547.977.198.891
645026,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,818.547.977.198.891
645026,1,3,76,50,3,3,,1,,,,,,,,,,,,,,76,818.547.977.198.891
645026,1,4,76,50,4,4,,2,2,2,2,,,2,,,,,,,,76,818.547.977.198.891
645027,1,1,76,50,1,4,,2,1,,,,,,,,,,,,,76,766.719.402.542.445
645027,1,2,76,50,2,4,,2,1,,,,,,,,,,,,,76,766.719.402.542.445
645027,1,3,76,50,2,3,,2,2,2,2,,,1,12,,,,,,,76,766.719.402.542.445
645027,1,5,76,50,5,3,,2,1,,,,,,,,,,,,,76,766.719.402.542.445
645028,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,723.115.684.547.603
645028,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,723.115.684.547.603
645029,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,984.836.204.345.754
645029,1,2,76,50,2,4,,2,2,2,2,,,1,10,,,,,,,76,984.836.204.345.754
645029,1,3,76,50,2,3,,2,2,2,2,,,2,,,,,,,,76,984.836.204.345.754
645029,1,4,76,50,2,3,,2,2,2,2,,,2,,,,,,,,76,984.836.204.345.754
645029,1,5,76,50,1,3,,2,2,2,2,,,2,,,,,,,,76,984.836.204.345.754
645030,1,1,76,50,1,6,TRABAJO  VOLUNTARIO,2,1,,,,,,,,,,,,,76,954.227.227.718.849
645030,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,954.227.227.718.849
645030,1,3,76,50,3,1,,,,,,,,,,,,,,,,76,954.227.227.718.849
645030,1,4,76,50,4,3,,2,2,2,2,,,1,10,,,,,,,76,954.227.227.718.849
645030,1,5,76,50,7,3,,2,2,2,2,,,2,,,,,,,,76,954.227.227.718.849
645030,1,7,76,50,7,6,LABORES  COMUNITARIAS,2,2,2,1,1,,,,,,,,,1,76,954.227.227.718.849
645030,1,8,76,50,8,4,,2,2,2,1,2,,,,,,,,,1,76,954.227.227.718.849
645030,1,10,76,50,7,1,,,,,,,,,,,,,,,,76,954.227.227.718.849
645031,1,1,76,50,1,4,,1,,,,,,,,,,,,,,76,733.169.658.558.406
645031,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,733.169.658.558.406
645032,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,696.879.789.793.369
645032,1,2,76,50,1,1,,,,,,,,,,,,,,,,76,696.879.789.793.369
645034,1,1,76,50,1,4,,2,2,2,2,,,2,,,,,,,,76,942.108.399.554.284
645034,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,942.108.399.554.284
645035,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,832.998.187.148.563
645035,1,2,76,50,2,4,,1,,,,,,,,,,,,,,76,832.998.187.148.563
645035,1,3,76,50,3,3,,2,2,2,2,,,2,,,,,,,,76,832.998.187.148.563
645037,1,1,76,50,1,6,TRABAJO VOLUNTARIO,2,2,2,2,,,2,,,,,,,,76,110.851.603.992.697
645037,1,2,76,50,2,3,,1,,,,,,,,,,,,,,76,110.851.603.992.697
645037,1,3,76,50,1,3,,2,2,2,2,,,2,,,,,,,,76,110.851.603.992.697
645037,1,4,76,50,1,1,,,,,,,,,,,,,,,,76,110.851.603.992.697
645038,1,1,76,50,2,1,,,,,,,,,,,,,,,,76,10.805.989.952.554
645038,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,10.805.989.952.554
645039,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,182.334.363.420.226
645039,1,2,76,50,2,4,,2,2,2,2,,,1,13,LAS TRES SEMANAS ANTERIORES A LA SEMANA PASADA SI ESTABA TRABAJANDO,,,,,,76,182.334.363.420.226
645040,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,16.065.047.215.593
645040,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,16.065.047.215.593
645040,1,5,76,50,5,4,,2,2,2,2,,,2,,,,,,,,76,16.065.047.215.593
645041,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,118.722.471.985.355
645041,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,118.722.471.985.355
645041,1,3,76,50,3,4,,2,2,2,2,,,1,10,,,,,,,76,118.722.471.985.355
645041,1,5,76,50,5,2,,2,2,2,1,1,,,,,,,,,1,76,118.722.471.985.355
645042,1,1,76,50,1,4,,1,,,,,,,,,,,,,,76,804.186.296.741.951
645042,1,2,76,50,1,6,VER TELEVISION,2,2,2,2,,,1,8,,1,2,,,,76,804.186.296.741.951
645042,1,3,76,50,3,1,,,,,,,,,,,,,,,,76,804.186.296.741.951
645042,1,4,76,50,4,1,,,,,,,,,,,,,,,,76,804.186.296.741.951
645043,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,807.744.436.730.693
645043,1,2,76,50,2,4,,1,,,,,,,,,,,,,,76,807.744.436.730.693
645044,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,710.662.789.920.683
645044,1,2,76,50,2,4,,2,2,2,1,3,,,,,,,,,1,76,710.662.789.920.683
645044,1,3,76,50,3,3,,2,2,2,1,1,,,,,,,,,1,76,710.662.789.920.683
645044,1,4,76,50,4,1,,,,,,,,,,,,,,,,76,710.662.789.920.683
645044,1,5,76,50,5,4,,2,2,2,2,,,1,10,,,,,,,76,710.662.789.920.683
645045,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,872.825.990.407.106
645045,1,2,76,50,1,3,,2,2,2,2,,,2,,,,,,,,76,872.825.990.407.106
645047,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,815.002.522.444.856
645048,1,1,76,50,1,6,DILIGENCIAS PERSONALES,2,2,2,2,,,2,,,,,,,,76,557.873.935.079.182
645048,1,2,76,50,2,4,,2,2,2,2,,,2,,,,,,,,76,557.873.935.079.182
645048,1,3,76,50,3,1,,,,,,,,,,,,,,,,76,557.873.935.079.182
645049,1,1,76,50,1,4,,1,,,,,,,,,,,,,,76,702.981.511.574.896
645049,1,2,76,50,1,3,,2,2,2,1,5,,,,,,,,,1,76,702.981.511.574.896
645050,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,755.782.741.471.504
645050,1,2,76,50,2,4,,2,2,2,2,,,1,2,,2,,2,,,76,755.782.741.471.504
645050,1,3,76,50,2,1,,,,,,,,,,,,,,,,76,755.782.741.471.504
645050,1,4,76,50,4,6,VER TV,2,2,2,2,,,1,3,,1,1,,1,1,76,755.782.741.471.504
645051,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,741.265.796.847.535
645051,1,2,76,50,1,5,,,,,,,,,,,,,,,,76,741.265.796.847.535
645051,1,3,76,50,3,1,,,,,,,,,,,,,,,,76,741.265.796.847.535
645052,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,975.548.717.328.814
645052,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,975.548.717.328.814
645052,1,5,76,50,1,4,,2,2,2,2,,,2,,,,,,,,76,975.548.717.328.814
645053,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,850.976.875.111.552
645053,1,2,76,50,2,4,,2,2,2,2,,,2,,,,,,,,76,850.976.875.111.552
645054,1,1,76,50,1,4,,2,2,2,2,,,1,2,,1,1,,3,1,76,70.041.754.717.602
645054,1,2,76,50,2,4,,2,2,2,2,,,2,,,,,,,,76,70.041.754.717.602
645054,1,3,76,50,3,3,,2,2,2,2,,,2,,,,,,,,76,70.041.754.717.602
645054,1,5,76,50,5,1,,,,,,,,,,,,,,,,76,70.041.754.717.602
645055,1,1,76,50,1,6,VISITAS  MEDICAS,2,2,2,2,,,1,10,,,,,,,76,726.692.244.322.376
645055,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,726.692.244.322.376
645055,1,3,76,50,4,3,,2,2,2,2,,,1,12,,,,,,,76,726.692.244.322.376
645055,1,4,76,50,4,1,,,,,,,,,,,,,,,,76,726.692.244.322.376
645055,1,5,76,50,4,3,,2,2,2,2,,,2,,,,,,,,76,726.692.244.322.376
645056,1,1,76,50,1,6,DESCANSAR,2,2,2,2,,,2,,,,,,,,76,562.425.184.954.308
645056,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,562.425.184.954.308
645057,1,1,76,50,1,4,,2,2,2,2,,,2,,,,,,,,76,706.583.066.123.378
645057,1,2,76,50,2,6,PASEO,2,2,2,2,,,1,13,FALTAN  DOCUMENTOS,,,,,,76,706.583.066.123.378
645059,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,839.845.549.397.227
645059,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,839.845.549.397.227
645060,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,910.290.171.362.875
645060,1,2,76,50,2,3,,1,,,,,,,,,,,,,,76,910.290.171.362.875
645061,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,839.845.549.397.227
645061,1,2,76,50,1,3,,2,2,2,2,,,2,,,,,,,,76,839.845.549.397.227
645062,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,716.207.597.560.077
645062,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,716.207.597.560.077
645062,1,3,76,50,2,3,,2,2,2,2,,,2,,,,,,,,76,716.207.597.560.077
645062,1,4,76,50,1,6,VIAJANDO,2,2,2,2,,,2,,,,,,,,76,716.207.597.560.077
645063,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,884.129.397.759.044
645063,1,2,76,50,2,4,,2,2,2,1,2,,,,,,,,,1,76,884.129.397.759.044
645064,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,613.555.258.518.504
645064,1,2,76,50,2,6,DESCANSAR,1,,,,,,,,,,,,,,76,613.555.258.518.504
645066,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,149.009.686.386.087
645066,1,2,76,50,2,4,,2,2,2,2,,,1,10,,,,,,,76,149.009.686.386.087
645066,1,3,76,50,2,3,,2,2,2,2,,,2,,,,,,,,76,149.009.686.386.087
645067,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,161.293.498.316.172
645067,1,2,76,50,2,1,,,,,,,,,,,,,,,,76,161.293.498.316.172
645067,1,3,76,50,3,4,,1,,,,,,,,,,,,,,76,161.293.498.316.172
645067,1,4,76,50,4,1,,,,,,,,,,,,,,,,76,161.293.498.316.172
645067,1,6,76,50,6,4,,1,,,,,,,,,,,,,,76,161.293.498.316.172
645068,1,1,76,50,1,1,,,,,,,,,,,,,,,,76,154.738.528.198.685
645068,1,2,76,50,1,1,,,,,,,,,,,,,,,,76,154.738.528.198.685
645069,1,1,76,50,1,6,VER  TV,2,2,2,2,,,1,9,,,,,,,76,679.971.776.303.171
645069,1,2,76,50,2,4,,1,,,,,,,,,,,,,,76,679.971.776.303.171
645069,1,3,76,50,3,4,,2,2,2,2,,,1,13,EMBARAZO,,,,,,76,679.971.776.303.171
645069,1,4,76,50,4,1,,,,,,,,,,,,,,,,76,679.971.776.303.171
645069,1,5,76,50,5,4,,2,2,2,2,,,1,8,,2,,2,,,76,679.971.776.303.171
645069,1,6,76,50,2,4,,2,2,2,2,,,2,,,,,,,,76,679.971.776.303.171
645069,1,7,76,50,2,6,VER   TV,2,2,2,2,,,2,,,,,,,,76,679.971.776.303.171
645069,1,8,76,50,2,3,,2,2,2,2,,,2,,,,,,,,76,679.971.776.303.171
645070,1,1,76,50,1,5,,,,,,,,,,,,,,,,76,64.277.324.687.688
645070,1,2,76,50,2,4,,2,2,2,2,,,2,,,,,,,,76,64.277.324.687.688
